ObjectID,GlobalID,10. Indique el tipo de agrupación territorial donde se desarrollo el proyecto,PSA_NOMBRE,modalidad_proyecto,Departamento,Municipio,13. Resguardos indígenas legalizados,13. Consejos comunitarios negros,NombreTerritorio,CorrdTerritorio,AA,C_CAR,15. Área de PSA en preservación (ha),16. Área de PSA en restauración (ha),17. Valor del incentivo a reconocer ($/ha/año),18. Ubicación en área estratégica,Especifique cuál otra ubicación en área estratégica,20. Número de familias beneficiarias,21. Nivel de ingresos promedio de las familias,22. Número de familias beneficarias campesinas,23. Número de familias beneficarias indígenas,24. Número de familias beneficarias afrodescendientes,Total de familias por grupos poblacionales,25. Número de mujeres beneficiarias,26. Número de hombres beneficiarios,ParentGlobalID,CreationDate,Creator,EditDate,Editor,x,y
372,c13c0aa3-2375-42b7-8598-36e575d8063e,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO EN LOS MINICIPIOS DE ANDES, BETULIA, CIUDAD BOLIVAR, CONCORDIA HISPANIA, JARDIN, SLGAR MONTEBELLO Y JERICO QUE PERT",Regulacion_calidad_hidrica,ANTIOQUIA,SALGAR,,,EL MANGO,+5.965816_-75.982237,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,13,0,2331006,"REAA,Otra_area",OfertaHidrica,1,SISBEN,1,0,0,1,0,1,6d8b3dde-f4bb-4115-9747-d646a42f99d6,3/30/21 17:11,,3/30/21 17:11,,-75.982237,5.965816
373,50d42165-68e1-450f-b534-7f5ac726597c,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO EN LOS MINICIPIOS DE ANDES, BETULIA, CIUDAD BOLIVAR, CONCORDIA HISPANIA, JARDIN, SLGAR MONTEBELLO Y JERICO QUE PERT",Regulacion_calidad_hidrica,ANTIOQUIA,SALGAR,,,EL TUNJAL,+5.965816_-75.982237,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,37,0,2331006,Otra_area,OfertaHidrica,1,SISBEN,1,0,0,1,0,1,6d8b3dde-f4bb-4115-9747-d646a42f99d6,3/30/21 17:11,,3/30/21 17:11,,-75.982237,5.965816
374,8ecf4318-87fc-49f9-bc81-eab6212c43d8,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO EN LOS MINICIPIOS DE ANDES, BETULIA, CIUDAD BOLIVAR, CONCORDIA HISPANIA, JARDIN, SLGAR MONTEBELLO Y JERICO QUE PERT",Regulacion_calidad_hidrica,ANTIOQUIA,SALGAR,,,LA GULUNGA ABAJO,+5.965816_-75.982237,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,10,1,2331006,Otra_area,OfertaHidrica,3,SISBEN,3,0,0,3,0,3,6d8b3dde-f4bb-4115-9747-d646a42f99d6,3/30/21 17:11,,3/30/21 17:11,,-75.982237,5.965816
375,cae5eaf0-fa39-4bb1-ab65-c988ff17ca3a,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO EN LOS MINICIPIOS DE ANDES, BETULIA, CIUDAD BOLIVAR, CONCORDIA HISPANIA, JARDIN, SLGAR MONTEBELLO Y JERICO QUE PERT",Regulacion_calidad_hidrica,ANTIOQUIA,SALGAR,,,LA GULUNGA ARRIBA,+5.965816_-75.982237,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,4,0,2331006,Otra_area,OfertaHidrica,2,SISBEN,2,0,0,2,0,2,6d8b3dde-f4bb-4115-9747-d646a42f99d6,3/30/21 17:11,,3/30/21 17:11,,-75.982237,5.965816
376,d95bcfb0-de1f-4107-bd65-7b39c4e791fc,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO EN LOS MINICIPIOS DE ANDES, BETULIA, CIUDAD BOLIVAR, CONCORDIA HISPANIA, JARDIN, SLGAR MONTEBELLO Y JERICO QUE PERT",Regulacion_calidad_hidrica,ANTIOQUIA,SALGAR,,,LA LIBORINA,+5.965816_-75.982237,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,207,2,2331006,"Otra_area,REAA,RUNAP",OfertaHidrica,7,SISBEN,7,0,0,7,4,3,6d8b3dde-f4bb-4115-9747-d646a42f99d6,3/30/21 17:11,,3/30/21 17:11,,-75.982237,5.965816
377,234184a6-2dfc-4391-aa50-a4af8b36a99b,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO EN LOS MINICIPIOS DE ANDES, BETULIA, CIUDAD BOLIVAR, CONCORDIA HISPANIA, JARDIN, SLGAR MONTEBELLO Y JERICO QUE PERT",Regulacion_calidad_hidrica,ANTIOQUIA,SALGAR,,,LA MARGARITA,+5.965816_-75.982237,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,53,11,2331006,Otra_area,OfertaHidrica,4,SISBEN,4,0,0,4,1,3,6d8b3dde-f4bb-4115-9747-d646a42f99d6,3/30/21 17:11,,3/30/21 17:11,,-75.982237,5.965816
378,760b1383-26f3-46b2-85fc-c996fa6beb05,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO EN LOS MINICIPIOS DE ANDES, BETULIA, CIUDAD BOLIVAR, CONCORDIA HISPANIA, JARDIN, SLGAR MONTEBELLO Y JERICO QUE PERT",Regulacion_calidad_hidrica,ANTIOQUIA,SALGAR,,,LA SIERVA,+5.965816_-75.982237,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,415,55,2331006,"REAA,Otra_area",OfertaHidrica,4,SISBEN,4,0,0,4,1,3,6d8b3dde-f4bb-4115-9747-d646a42f99d6,3/30/21 17:11,,3/30/21 17:11,,-75.982237,5.965816
379,5b10e8d9-2052-4fb6-832d-ebca457e2632,Vereda,"DAR CONTINUIDAD AL ESQUEMA DE PAGO POR SERVICIOS AMBIENTALES, PARA LA CONSERVACION DE ECOSISTEMAS ESTRATEGICOS ASOCIADOS AL RECURSO HIDRICO EN LOS MINICIPIOS DE ANDES, BETULIA, CIUDAD BOLIVAR, CONCORDIA HISPANIA, JARDIN, SLGAR MONTEBELLO Y JERICO QUE PERT",Regulacion_calidad_hidrica,ANTIOQUIA,SALGAR,,,MONTAÑITA,+5.965816_-75.982237,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,2,0,2331006,Otra_area,OfertaHidrica,2,SISBEN,2,0,0,2,0,2,6d8b3dde-f4bb-4115-9747-d646a42f99d6,3/30/21 17:11,,3/30/21 17:11,,-75.982237,5.965816
380,2ede106a-028c-472c-b0e4-086944f112ed,Vereda,Vinculacion voluntaria de PACTIA S.A.S al esquema BancO2,Conservacion_Biodiversidad,ANTIOQUIA,SAN LUIS,,,SAN FRANCISCO,+6.429508_-74.993602,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,4,0,4500000,Otra_area,ImportanciaEcologica,1,Menos_un_salario_minimo,1,0,0,1,0,1,d5b2f317-8ba3-42d9-9a2b-50a904075d82,3/30/21 17:12,,3/30/21 17:12,,-74.993602,6.429508
381,eab77a9c-2d6c-452b-b978-ffac7621da8f,Vereda,Vinculacion voluntaria de PACTIA S.A.S al esquema BancO2,Conservacion_Biodiversidad,ANTIOQUIA,SONSÓN,,,EL POPAL,+5.714851_-75.309595,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,36,0,4500000,Otra_area,ImportanciaEcologica,1,Menos_un_salario_minimo,1,0,0,1,0,1,d5b2f317-8ba3-42d9-9a2b-50a904075d82,3/30/21 17:12,,3/30/21 17:12,,-75.309595,5.714851
382,f8a7ba82-da34-47e3-b5cf-1a8435a72f93,Vereda,BanCO2 Area Metropolitana del Valle de Aburrá,Regulacion_calidad_hidrica,ANTIOQUIA,BARBOSA,,,Potrerito,+6.439200_-75.331616,AMVA,AREA METROPOLITANA DEL VALLE DE ABURRA,5,0,1800000,Otra_area,OfertaHidrica,2,Menos_un_salario_minimo,2,0,0,2,3,5,5ee27aa1-7c10-4125-9ad1-2d6716a2e331,3/30/21 17:33,,3/30/21 17:33,,-75.331616,6.4392
383,27145fdb-0da2-47de-9e46-49d73db6d6cb,Vereda,BanCO2 Area Metropolitana del Valle de Aburrá,Regulacion_calidad_hidrica,ANTIOQUIA,GIRARDOTA,,,La Calera,+6.379486_-75.444234,AMVA,AREA METROPOLITANA DEL VALLE DE ABURRA,16,0,1800000,Otra_area,OfertaHidrica,2,Menos_un_salario_minimo,2,0,0,2,2,2,5ee27aa1-7c10-4125-9ad1-2d6716a2e331,3/30/21 17:33,,3/30/21 17:33,,-75.331616,6.4392
384,8cad2c00-a9e1-4096-89f4-01e5322eabed,Vereda,BanCO2 Area Metropolitana del Valle de Aburrá,Regulacion_calidad_hidrica,ANTIOQUIA,GIRARDOTA,,,El Palmar,+6.379486_-75.444234,AMVA,AREA METROPOLITANA DEL VALLE DE ABURRA,18,0,1800000,Otra_area,OfertaHidrica,3,Menos_un_salario_minimo,3,0,0,3,1,2,5ee27aa1-7c10-4125-9ad1-2d6716a2e331,3/30/21 17:33,,3/30/21 17:33,,-75.444234,6.379486
385,6253516f-8204-4158-b342-ac3f2b898d16,Vereda,BanCO2 Area Metropolitana del Valle de Aburrá,Regulacion_calidad_hidrica,ANTIOQUIA,GIRARDOTA,,,Yarumo,+6.379486_-75.444234,AMVA,AREA METROPOLITANA DEL VALLE DE ABURRA,4,0,1800000,Otra_area,OfertaHidrica,4,Menos_un_salario_minimo,4,0,0,4,4,10,5ee27aa1-7c10-4125-9ad1-2d6716a2e331,3/30/21 17:33,,3/30/21 17:33,,-75.444234,6.379486
386,ed8d6c35-4b98-459e-80c4-c041887a46ad,Vereda,BanCO2 Area Metropolitana del Valle de Aburrá,Regulacion_calidad_hidrica,ANTIOQUIA,GIRARDOTA,,,Encenillos,+6.379486_-75.444234,AMVA,AREA METROPOLITANA DEL VALLE DE ABURRA,1,0,1800000,Otra_area,OfertaHidrica,1,Menos_un_salario_minimo,1,0,0,1,1,2,5ee27aa1-7c10-4125-9ad1-2d6716a2e331,3/30/21 17:33,,3/30/21 17:33,,-75.444234,6.379486
387,7d10007d-c934-4c77-91f2-55b3fb359b64,Vereda,BanCO2 Area Metropolitana del Valle de Aburrá,Regulacion_calidad_hidrica,ANTIOQUIA,COPACABANA,,,Montañita,+6.348651_-75.509314,AMVA,AREA METROPOLITANA DEL VALLE DE ABURRA,2,0,1800000,Otra_area,OfertaHidrica,1,Menos_un_salario_minimo,1,0,0,1,1,4,5ee27aa1-7c10-4125-9ad1-2d6716a2e331,3/30/21 17:33,,3/30/21 17:33,,-75.509314,6.348651
388,d0cdc7d8-f883-4e37-a464-46120f6b917d,Vereda,BanCO2 Area Metropolitana del Valle de Aburrá,Regulacion_calidad_hidrica,ANTIOQUIA,COPACABANA,,,Cabuyal,+6.348651_-75.509314,AMVA,AREA METROPOLITANA DEL VALLE DE ABURRA,1,0,1800000,Otra_area,OfertaHidrica,1,Menos_un_salario_minimo,1,0,0,1,0,2,5ee27aa1-7c10-4125-9ad1-2d6716a2e331,3/30/21 17:33,,3/30/21 17:33,,-75.509314,6.348651
389,2f37cd50-4ef5-454f-a450-1185ce7338c7,Vereda,BanCO2 Area Metropolitana del Valle de Aburrá,Regulacion_calidad_hidrica,ANTIOQUIA,BELLO,,,Sabanalarga,+6.333992_-75.554810,AMVA,AREA METROPOLITANA DEL VALLE DE ABURRA,15,0,1800000,Otra_area,OfertaHidrica,6,Mas_un_salario_minimo,6,0,0,6,14,12,5ee27aa1-7c10-4125-9ad1-2d6716a2e331,3/30/21 17:33,,3/30/21 17:33,,-75.55481,6.333992
390,ab6f2943-24fd-4234-961a-152b5685802a,Vereda,BanCO2 Area Metropolitana del Valle de Aburrá,Regulacion_calidad_hidrica,ANTIOQUIA,BELLO,,,La China,+6.333992_-75.554810,AMVA,AREA METROPOLITANA DEL VALLE DE ABURRA,2,0,1800000,Otra_area,OfertaHidrica,3,Menos_un_salario_minimo,3,0,0,3,5,4,5ee27aa1-7c10-4125-9ad1-2d6716a2e331,3/30/21 17:33,,3/30/21 17:33,,-75.55481,6.333992
391,ab9c40f6-e1fa-4987-a934-80f4361a724f,Vereda,BanCO2 Area Metropolitana del Valle de Aburrá,Regulacion_calidad_hidrica,ANTIOQUIA,BELLO,,,San Félix,+6.333992_-75.554810,AMVA,AREA METROPOLITANA DEL VALLE DE ABURRA,1,0,1800000,Otra_area,OfertaHidrica,1,Menos_un_salario_minimo,1,0,0,1,1,1,5ee27aa1-7c10-4125-9ad1-2d6716a2e331,3/30/21 17:33,,3/30/21 17:33,,-75.55481,6.333992
392,5b0465c7-9d67-41c7-bb21-a899ce581e81,Vereda,BanCO2 Area Metropolitana del Valle de Aburrá,Regulacion_calidad_hidrica,ANTIOQUIA,BELLO,,,Cerezales,+6.333992_-75.554810,AMVA,AREA METROPOLITANA DEL VALLE DE ABURRA,6,0,1800000,Otra_area,OfertaHidrica,1,Menos_un_salario_minimo,1,0,0,1,1,1,5ee27aa1-7c10-4125-9ad1-2d6716a2e331,3/30/21 17:33,,3/30/21 17:33,,-75.55481,6.333992
393,d312390a-b364-4ae7-8788-fa19adf540de,Vereda,BanCO2 Area Metropolitana del Valle de Aburrá,Regulacion_calidad_hidrica,ANTIOQUIA,MEDELLÍN,,,El Uvito,+6.250129_-75.578630,AMVA,AREA METROPOLITANA DEL VALLE DE ABURRA,2,0,1800000,Otra_area,OfertaHidrica,3,Menos_un_salario_minimo,3,0,0,3,2,3,5ee27aa1-7c10-4125-9ad1-2d6716a2e331,3/30/21 17:33,,3/30/21 17:33,,-75.57863,6.250129
